,calculated_host_listings_count_entire_homes,calculated_host_listings_count_entire_homes
33305,1,1
33306,50,50
33307,1,1
33308,2,2
33309,3,3
33310,1,1
33311,15,15
33312,1,1
33313,3,3
33314,1,1
33315,1,1
33316,2,2
33317,1,1
33318,1,1
33319,1,1
33320,1,1
33321,3,3
33322,1,1
33323,1,1
33324,0,0
33325,2,2
33326,1,1
33327,1,1
33328,1,1
33329,1,1
33330,2,2
33331,38,38
33332,1,1
33333,1,1
33334,3,3
33335,1,1
33336,2,2
33337,2,2
33338,1,1
33339,1,1
33340,2,2
33341,1,1
33342,3,3
33343,1,1
33344,2,2
33345,2,2
33346,1,1
33347,2,2
33348,1,1
33349,0,0
33350,1,1
33351,1,1
33352,1,1
33353,1,1
33354,4,4
33355,3,3
33356,4,4
33357,1,1
33358,1,1
33359,3,3
33360,1,1
33361,4,4
33362,0,0
33363,0,0
33364,2,2
33365,1,1
33366,2,2
33367,1,1
33368,22,22
33369,2,2
33370,0,0
33371,0,0
33372,3,3
33373,1,1
33374,2,2
33375,1,1
33376,0,0
33377,1,1
33378,1,1
33379,3,3
33380,1,1
33381,2,2
33382,1,1
33383,1,1
33384,2,2
33385,3,3
33386,0,0
33387,1,1
33388,2,2
33389,9,9
33390,0,0
33391,1,1
33392,6,6
33393,1,1
33394,0,0
33395,2,2
33396,1,1
33397,3,3
33398,3,3
33399,3,3
33400,0,0
33401,3,3
33402,24,24
33403,0,0
33404,1,1
33405,2,2
33406,0,0
33407,1,1
33408,3,3
33409,3,3
33410,0,0
33411,0,0
33412,0,0
33413,1,1
33414,59,59
33415,59,59
33416,59,59
33417,11,11
33418,11,11
33419,11,11
33420,1,1
33421,2,2
33422,2,2
33423,2,2
33424,0,0
33425,2,2
33426,1,1
33427,4,4
33428,2,2
33429,1,1
33430,1,1
33431,0,0
33432,1,1
33433,3,3
33434,0,0
33435,1,1
33436,2,2
33437,0,0
33438,0,0
33439,1,1
33440,15,15
33441,0,0
33442,1,1
33443,4,4
33444,2,2
33445,2,2
33446,1,1
33447,0,0
33448,2,2
33449,1,1
33450,1,1
33451,2,2
33452,3,3
33453,1,1
33454,1,1
33455,1,1
33456,1,1
33457,1,1
33458,1,1
33459,1,1
33460,2,2
33461,1,1
33462,3,3
33463,1,1
33464,1,1
33465,1,1
33466,0,0
33467,1,1
33468,1,1
33469,2,2
33470,8,8
33471,2,2
33472,1,1
33473,1,1
33474,3,3
33475,2,2
33476,10,10
33477,3,3
33478,6,6
33479,1,1
33480,1,1
33481,5,5
33482,1,1
33483,1,1
33484,1,1
33485,0,0
33486,1,1
33487,2,2
33488,1,1
33489,2,2
33490,0,0
33491,1,1
33492,267,267
33493,1,1
33494,1,1
33495,4,4
33496,4,4
33497,3,3
33498,1,1
33499,1,1
33500,1,1
33501,0,0
33502,0,0
33503,1,1
33504,1,1
33505,0,0
33506,0,0
33507,62,62
33508,1,1
33509,1,1
33510,0,0
33511,0,0
33512,3,3
33513,1,1
33514,4,4
33515,1,1
33516,59,59
33517,2,2
33518,1,1
33519,1,1
33520,1,1
33521,4,4
33522,1,1
33523,2,2
33524,0,0
33525,1,1
33526,4,4
33527,4,4
33528,3,3
33529,1,1
33530,1,1
33531,1,1
33532,1,1
33533,2,2
33534,0,0
33535,2,2
33536,1,1
33537,2,2
33538,1,1
33539,1,1
33540,1,1
33541,1,1
33542,1,1
33543,1,1
33544,2,2
33545,2,2
33546,1,1
33547,2,2
33548,59,59
33549,2,2
33550,8,8
33551,1,1
33552,8,8
33553,0,0
33554,8,8
33555,2,2
33556,1,1
33557,3,3
33558,1,1
33559,3,3
33560,1,1
33561,2,2
33562,1,1
33563,1,1
33564,2,2
33565,1,1
33566,2,2
33567,1,1
33568,0,0
33569,0,0
33570,0,0
33571,0,0
33572,0,0
33573,0,0
33574,13,13
33575,1,1
33576,1,1
33577,1,1
33578,3,3
33579,2,2
33580,3,3
33581,1,1
33582,2,2
33583,1,1
33584,2,2
33585,1,1
33586,2,2
33587,3,3
33588,2,2
33589,6,6
33590,3,3
33591,1,1
33592,5,5
33593,8,8
33594,5,5
33595,1,1
33596,5,5
33597,0,0
33598,4,4
33599,1,1
33600,2,2
33601,2,2
33602,1,1
33603,1,1
33604,2,2
33605,1,1
33606,2,2
33607,1,1
33608,0,0
33609,1,1
33610,0,0
33611,0,0
33612,1,1
33613,1,1
33614,1,1
33615,9,9
33616,1,1
33617,2,2
33618,3,3
33619,0,0
33620,2,2
33621,1,1
33622,2,2
33623,1,1
33624,2,2
33625,2,2
33626,1,1
33627,1,1
33628,2,2
33629,2,2
33630,0,0
33631,3,3
33632,2,2
33633,0,0
33634,1,1
33635,1,1
33636,0,0
33637,2,2
33638,1,1
33639,1,1
33640,0,0
33641,4,4
33642,1,1
33643,1,1
33644,0,0
33645,0,0
33646,0,0
33647,3,3
33648,1,1
33649,0,0
33650,2,2
33651,59,59
33652,1,1
33653,135,135
33654,2,2
33655,1,1
33656,2,2
33657,1,1
33658,1,1
33659,2,2
33660,0,0
33661,1,1
33662,1,1
33663,1,1
33664,4,4
33665,4,4
33666,1,1
33667,1,1
33668,2,2
33669,1,1
33670,1,1
33671,7,7
33672,2,2
33673,2,2
33674,2,2
33675,2,2
33676,1,1
33677,0,0
33678,3,3
33679,1,1
33680,2,2
33681,0,0
33682,0,0
33683,1,1
33684,1,1
33685,2,2
33686,1,1
33687,1,1
33688,1,1
33689,1,1
33690,1,1
33691,0,0
33692,1,1
33693,5,5
33694,2,2
33695,0,0
33696,1,1
33697,59,59
33698,1,1
33699,8,8
33700,2,2
33701,0,0
33702,1,1
33703,1,1
33704,0,0
33705,1,1
33706,2,2
33707,1,1
33708,0,0
33709,4,4
33710,0,0
33711,1,1
33712,0,0
33713,0,0
33714,2,2
33715,2,2
33716,5,5
33717,1,1
33718,0,0
33719,1,1
33720,1,1
33721,1,1
33722,1,1
33723,1,1
33724,38,38
33725,1,1
33726,1,1
33727,1,1
33728,1,1
33729,2,2
33730,2,2
33731,2,2
33732,10,10
33733,5,5
33734,1,1
33735,1,1
33736,4,4
33737,1,1
33738,1,1
33739,1,1
33740,1,1
33741,1,1
33742,0,0
33743,1,1
33744,2,2
33745,2,2
33746,1,1
33747,4,4
33748,4,4
33749,1,1
33750,1,1
33751,4,4
33752,2,2
33753,5,5
33754,3,3
33755,2,2
33756,4,4
33757,2,2
33758,1,1
33759,1,1
33760,0,0
33761,4,4
33762,4,4
33763,4,4
33764,1,1
33765,1,1
33766,1,1
33767,2,2
33768,1,1
33769,3,3
33770,2,2
33771,4,4
33772,1,1
33773,1,1
33774,2,2
33775,1,1
33776,1,1
33777,2,2
33778,1,1
33779,1,1
33780,1,1
33781,2,2
33782,5,5
33783,3,3
33784,1,1
33785,267,267
33786,1,1
33787,267,267
33788,1,1
33789,0,0
33790,5,5
33791,5,5
33792,1,1
33793,36,36
33794,1,1
33795,5,5
33796,0,0
33797,2,2
33798,1,1
33799,2,2
33800,8,8
33801,1,1
33802,1,1
33803,1,1
33804,0,0
33805,0,0
33806,1,1
33807,0,0
33808,54,54
33809,4,4
33810,1,1
33811,2,2
33812,1,1
33813,0,0
33814,0,0
33815,1,1
33816,1,1
33817,4,4
33818,1,1
33819,0,0
33820,51,51
33821,13,13
33822,1,1
33823,1,1
33824,0,0
33825,3,3
33826,40,40
33827,4,4
33828,1,1
33829,1,1
33830,6,6
33831,2,2
33832,2,2
33833,4,4
33834,1,1
33835,1,1
33836,0,0
33837,2,2
33838,1,1
33839,1,1
33840,40,40
33841,0,0
33842,4,4
33843,1,1
33844,1,1
33845,1,1
33846,1,1
33847,1,1
33848,1,1
33849,2,2
33850,1,1
33851,1,1
33852,0,0
33853,1,1
33854,1,1
33855,1,1
33856,0,0
33857,1,1
33858,2,2
33859,2,2
33860,1,1
33861,1,1
33862,1,1
33863,1,1
33864,0,0
33865,0,0
33866,1,1
33867,0,0
33868,1,1
33869,1,1
33870,1,1
33871,1,1
33872,1,1
33873,1,1
33874,1,1
33875,1,1
33876,4,4
33877,0,0
33878,3,3
33879,1,1
33880,1,1
33881,5,5
33882,1,1
33883,0,0
33884,2,2
33885,2,2
33886,1,1
33887,0,0
33888,1,1
33889,1,1
33890,0,0
33891,1,1
33892,135,135
33893,135,135
33894,3,3
33895,1,1
33896,3,3
33897,2,2
33898,2,2
33899,5,5
33900,5,5
33901,5,5
33902,11,11
33903,1,1
33904,4,4
33905,1,1
33906,1,1
33907,2,2
33908,3,3
33909,1,1
33910,3,3
33911,3,3
33912,1,1
33913,2,2
33914,2,2
33915,3,3
33916,1,1
33917,0,0
33918,1,1
33919,1,1
33920,1,1
33921,3,3
33922,1,1
33923,2,2
33924,1,1
33925,0,0
33926,4,4
33927,1,1
33928,1,1
33929,1,1
33930,0,0
33931,0,0
33932,0,0
33933,1,1
33934,7,7
33935,4,4
33936,1,1
33937,1,1
33938,1,1
33939,1,1
33940,1,1
33941,1,1
33942,2,2
33943,2,2
33944,1,1
33945,1,1
33946,1,1
33947,1,1
33948,2,2
33949,0,0
33950,7,7
33951,1,1
33952,1,1
33953,0,0
33954,2,2
33955,1,1
33956,0,0
33957,2,2
33958,4,4
33959,1,1
33960,1,1
33961,1,1
33962,1,1
33963,1,1
33964,0,0
33965,1,1
33966,3,3
33967,0,0
33968,2,2
33969,1,1
33970,4,4
33971,0,0
33972,2,2
33973,40,40
33974,0,0
33975,7,7
33976,0,0
33977,0,0
33978,1,1
33979,1,1
33980,0,0
33981,1,1
33982,1,1
33983,1,1
33984,5,5
33985,5,5
33986,1,1
33987,1,1
33988,0,0
33989,1,1
33990,1,1
33991,0,0
33992,1,1
33993,0,0
33994,0,0
33995,2,2
33996,40,40
33997,1,1
33998,1,1
33999,1,1
34000,1,1
34001,1,1
34002,0,0
34003,2,2
34004,0,0
34005,2,2
34006,1,1
34007,0,0
34008,0,0
34009,1,1
34010,2,2
34011,5,5
34012,0,0
34013,0,0
34014,0,0
34015,1,1
34016,1,1
34017,1,1
34018,1,1
34019,1,1
34020,2,2
34021,1,1
34022,0,0
34023,1,1
34024,7,7
34025,1,1
34026,0,0
34027,9,9
34028,1,1
34029,1,1
34030,1,1
34031,1,1
34032,2,2
34033,2,2
34034,1,1
34035,0,0
34036,0,0
34037,1,1
34038,1,1
34039,0,0
34040,0,0
34041,0,0
34042,1,1
34043,2,2
34044,8,8
34045,0,0
34046,1,1
34047,1,1
34048,0,0
34049,0,0
34050,0,0
34051,13,13
34052,1,1
34053,2,2
34054,1,1
34055,2,2
34056,2,2
34057,2,2
34058,2,2
34059,0,0
34060,1,1
34061,1,1
34062,1,1
34063,1,1
34064,40,40
34065,40,40
34066,5,5
34067,55,55
34068,48,48
34069,48,48
34070,40,40
34071,2,2
34072,3,3
34073,2,2
34074,267,267
34075,5,5
34076,1,1
34077,2,2
34078,1,1
34079,1,1
34080,1,1
34081,8,8
34082,1,1
34083,1,1
34084,3,3
34085,1,1
34086,1,1
34087,2,2
34088,1,1
34089,18,18
34090,1,1
34091,4,4
34092,3,3
34093,1,1
34094,4,4
34095,2,2
34096,2,2
34097,1,1
34098,1,1
34099,0,0
34100,68,68
34101,2,2
34102,1,1
34103,3,3
34104,5,5
34105,1,1
34106,4,4
34107,4,4
34108,11,11
34109,1,1
34110,5,5
34111,2,2
34112,36,36
34113,1,1
34114,1,1
34115,8,8
34116,1,1
34117,68,68
34118,0,0
34119,40,40
34120,7,7
34121,0,0
34122,0,0
34123,0,0
34124,40,40
34125,0,0
34126,1,1
34127,0,0
34128,1,1
34129,3,3
34130,2,2
34131,7,7
34132,2,2
34133,2,2
34134,2,2
34135,3,3
34136,2,2
34137,3,3
34138,2,2
34139,1,1
34140,68,68
34141,1,1
34142,0,0
34143,0,0
34144,0,0
34145,1,1
34146,1,1
34147,1,1
34148,9,9
34149,4,4
34150,1,1
34151,3,3
34152,2,2
34153,2,2
34154,2,2
34155,2,2
34156,1,1
34157,3,3
34158,7,7
34159,1,1
34160,10,10
34161,2,2
34162,0,0
34163,0,0
34164,9,9
34165,0,0
34166,54,54
34167,68,68
34168,1,1
34169,1,1
34170,0,0
34171,1,1
34172,2,2
34173,1,1
34174,3,3
34175,1,1
34176,5,5
34177,0,0
34178,2,2
34179,2,2
34180,2,2
34181,1,1
34182,1,1
34183,1,1
34184,1,1
34185,1,1
34186,1,1
34187,1,1
34188,1,1
34189,2,2
34190,3,3
34191,1,1
34192,10,10
34193,3,3
34194,1,1
34195,1,1
34196,0,0
34197,40,40
34198,40,40
34199,1,1
34200,1,1
34201,2,2
34202,2,2
34203,2,2
34204,1,1
34205,4,4
34206,5,5
34207,4,4
34208,1,1
34209,1,1
34210,0,0
34211,1,1
34212,1,1
34213,1,1
34214,3,3
34215,0,0
34216,2,2
34217,2,2
34218,2,2
34219,1,1
34220,1,1
34221,1,1
34222,1,1
34223,1,1
34224,1,1
34225,1,1
34226,1,1
34227,1,1
34228,40,40
34229,40,40
34230,1,1
34231,2,2
34232,1,1
34233,18,18
34234,1,1
34235,10,10
34236,1,1
34237,0,0
34238,1,1
34239,4,4
34240,1,1
34241,2,2
34242,1,1
34243,1,1
34244,1,1
34245,1,1
34246,15,15
34247,2,2
34248,1,1
34249,1,1
34250,1,1
34251,6,6
34252,0,0
34253,1,1
34254,0,0
34255,1,1
34256,1,1
34257,0,0
34258,9,9
34259,1,1
34260,1,1
34261,2,2
34262,1,1
34263,1,1
34264,1,1
34265,1,1
34266,0,0
34267,1,1
34268,1,1
34269,1,1
34270,1,1
34271,1,1
34272,14,14
34273,151,151
34274,151,151
34275,151,151
34276,18,18
34277,0,0
34278,3,3
34279,1,1
34280,1,1
34281,1,1
34282,3,3
34283,1,1
34284,1,1
34285,1,1
34286,1,1
34287,0,0
34288,267,267
34289,3,3
34290,3,3
34291,3,3
34292,2,2
34293,3,3
34294,2,2
34295,2,2
34296,7,7
34297,267,267
34298,267,267
34299,25,25
34300,4,4
34301,4,4
34302,4,4
34303,4,4
34304,1,1
34305,0,0
34306,7,7
34307,7,7
34308,40,40
34309,7,7
34310,40,40
34311,3,3
34312,3,3
34313,1,1
34314,1,1
34315,1,1
34316,2,2
34317,3,3
34318,1,1
34319,3,3
34320,2,2
34321,3,3
34322,1,1
34323,1,1
34324,1,1
34325,2,2
34326,1,1
34327,1,1
34328,1,1
34329,2,2
34330,5,5
34331,0,0
34332,2,2
34333,1,1
34334,6,6
34335,0,0
34336,3,3
34337,2,2
34338,3,3
34339,1,1
34340,3,3
34341,11,11
34342,2,2
34343,1,1
34344,3,3
34345,2,2
34346,0,0
34347,0,0
34348,3,3
34349,2,2
34350,40,40
34351,40,40
34352,1,1
34353,1,1
34354,0,0
34355,1,1
34356,2,2
34357,3,3
34358,4,4
34359,0,0
34360,0,0
34361,3,3
34362,3,3
34363,1,1
34364,2,2
34365,7,7
34366,7,7
34367,18,18
34368,1,1
34369,1,1
34370,1,1
34371,1,1
34372,4,4
34373,1,1
34374,1,1
34375,1,1
34376,3,3
34377,38,38
34378,7,7
34379,2,2
34380,1,1
34381,1,1
34382,0,0
34383,1,1
34384,1,1
34385,1,1
34386,1,1
34387,5,5
34388,5,5
34389,2,2
34390,2,2
34391,1,1
34392,2,2
34393,6,6
34394,6,6
34395,0,0
34396,4,4
34397,4,4
34398,4,4
34399,3,3
34400,3,3
34401,1,1
34402,1,1
34403,4,4
34404,6,6
34405,4,4
34406,4,4
34407,0,0
34408,1,1
34409,5,5
34410,1,1
34411,1,1
34412,1,1
34413,1,1
34414,1,1
34415,1,1
34416,2,2
34417,1,1
34418,2,2
34419,4,4
34420,1,1
34421,3,3
34422,1,1
34423,1,1
34424,1,1
34425,40,40
34426,2,2
34427,2,2
34428,1,1
34429,2,2
34430,1,1
34431,3,3
34432,2,2
34433,1,1
34434,2,2
34435,0,0
34436,1,1
34437,0,0
34438,2,2
34439,1,1
34440,1,1
34441,0,0
34442,13,13
34443,6,6
34444,3,3
34445,2,2
34446,4,4
34447,1,1
34448,0,0
34449,3,3
34450,1,1
34451,1,1
34452,3,3
34453,1,1
34454,1,1
34455,0,0
34456,1,1
34457,1,1
34458,0,0
34459,0,0
34460,3,3
34461,1,1
34462,2,2
34463,2,2
34464,1,1
34465,1,1
34466,1,1
34467,2,2
34468,2,2
34469,0,0
34470,1,1
34471,3,3
34472,0,0
34473,1,1
34474,4,4
34475,2,2
34476,0,0
34477,0,0
34478,1,1
34479,1,1
34480,2,2
34481,1,1
34482,23,23
34483,1,1
34484,23,23
34485,1,1
34486,1,1
34487,1,1
34488,1,1
34489,0,0
34490,1,1
34491,1,1
34492,0,0
34493,0,0
34494,0,0
34495,0,0
34496,1,1
34497,4,4
34498,1,1
34499,36,36
34500,1,1
34501,16,16
34502,36,36
34503,2,2
34504,0,0
34505,4,4
34506,4,4
34507,1,1
34508,2,2
34509,0,0
34510,2,2
34511,1,1
34512,3,3
34513,5,5
34514,1,1
34515,0,0
34516,2,2
34517,1,1
34518,0,0
34519,0,0
34520,2,2
34521,0,0
34522,1,1
34523,1,1
34524,1,1
34525,3,3
34526,1,1
34527,1,1
34528,2,2
34529,2,2
34530,18,18
34531,1,1
34532,2,2
34533,1,1
34534,2,2
34535,1,1
34536,2,2
34537,1,1
34538,3,3
34539,3,3
34540,1,1
34541,2,2
34542,0,0
34543,1,1
34544,3,3
34545,1,1
34546,58,58
34547,0,0
34548,0,0
34549,1,1
34550,3,3
34551,0,0
34552,1,1
34553,2,2
34554,2,2
34555,4,4
34556,9,9
34557,1,1
34558,9,9
34559,1,1
34560,1,1
34561,3,3
34562,1,1
34563,21,21
34564,0,0
34565,0,0
34566,0,0
34567,3,3
34568,1,1
34569,1,1
34570,1,1
34571,1,1
34572,16,16
34573,4,4
34574,1,1
34575,0,0
34576,0,0
34577,0,0
34578,3,3
34579,1,1
34580,48,48
34581,48,48
34582,1,1
34583,1,1
34584,3,3
34585,5,5
34586,1,1
34587,1,1
34588,2,2
34589,1,1
34590,2,2
34591,2,2
34592,1,1
34593,2,2
34594,13,13
34595,4,4
34596,4,4
34597,5,5
34598,91,91
34599,0,0
34600,1,1
34601,1,1
34602,1,1
34603,2,2
34604,3,3
34605,44,44
34606,91,91
34607,0,0
34608,4,4
34609,1,1
34610,1,1
34611,0,0
34612,1,1
34613,1,1
34614,1,1
34615,2,2
34616,2,2
34617,91,91
34618,0,0
34619,40,40
34620,0,0
34621,1,1
34622,2,2
34623,2,2
34624,1,1
34625,3,3
34626,0,0
34627,2,2
34628,48,48
34629,48,48
34630,0,0
34631,13,13
34632,1,1
34633,3,3
34634,13,13
34635,13,13
34636,0,0
34637,0,0
34638,0,0
34639,0,0
34640,29,29
34641,29,29
34642,135,135
34643,4,4
34644,1,1
34645,1,1
34646,3,3
34647,3,3
34648,267,267
34649,6,6
34650,6,6
34651,0,0
34652,0,0
34653,0,0
34654,6,6
34655,3,3
34656,9,9
34657,55,55
34658,55,55
34659,30,30
34660,267,267
34661,151,151
34662,151,151
34663,48,48
34664,1,1
34665,2,2
34666,1,1
34667,0,0
34668,0,0
34669,9,9
34670,30,30
34671,0,0
34672,2,2
34673,1,1
34674,2,2
34675,2,2
34676,1,1
34677,6,6
34678,4,4
34679,4,4
34680,4,4
34681,3,3
34682,3,3
34683,0,0
34684,0,0
34685,48,48
34686,1,1
34687,1,1
34688,3,3
34689,1,1
34690,1,1
34691,2,2
34692,2,2
34693,1,1
34694,1,1
34695,1,1
34696,1,1
34697,1,1
34698,0,0
34699,3,3
34700,1,1
34701,1,1
34702,4,4
34703,1,1
34704,2,2
34705,3,3
34706,1,1
34707,11,11
34708,0,0
34709,4,4
34710,0,0
34711,1,1
34712,10,10
34713,2,2
34714,1,1
34715,2,2
34716,1,1
34717,1,1
34718,239,239
34719,239,239
34720,1,1
34721,239,239
34722,1,1
34723,9,9
34724,2,2
34725,0,0
34726,2,2
34727,3,3
34728,7,7
34729,7,7
34730,239,239
34731,239,239
34732,1,1
34733,0,0
34734,0,0
34735,0,0
34736,239,239
34737,0,0
34738,3,3
34739,0,0
34740,13,13
34741,1,1
34742,2,2
34743,1,1
34744,2,2
34745,2,2
34746,1,1
34747,1,1
34748,3,3
34749,2,2
34750,2,2
34751,1,1
34752,1,1
34753,8,8
34754,8,8
34755,0,0
34756,3,3
34757,0,0
34758,0,0
34759,0,0
34760,7,7
34761,3,3
34762,0,0
34763,0,0
34764,1,1
34765,1,1
34766,2,2
34767,0,0
34768,1,1
34769,54,54
34770,3,3
34771,9,9
34772,0,0
34773,2,2
34774,7,7
34775,3,3
34776,2,2
34777,1,1
34778,4,4
34779,3,3
34780,1,1
34781,1,1
34782,3,3
34783,4,4
34784,7,7
34785,1,1
34786,7,7
34787,2,2
34788,4,4
34789,1,1
34790,5,5
34791,10,10
34792,16,16
34793,2,2
34794,16,16
34795,1,1
34796,1,1
34797,1,1
34798,1,1
34799,1,1
34800,0,0
34801,1,1
34802,1,1
34803,1,1
34804,1,1
34805,0,0
34806,25,25
34807,0,0
34808,1,1
34809,1,1
34810,0,0
34811,1,1
34812,2,2
34813,30,30
34814,0,0
34815,2,2
34816,2,2
34817,1,1
34818,1,1
34819,54,54
34820,2,2
34821,2,2
34822,1,1
34823,4,4
34824,22,22
34825,4,4
34826,4,4
34827,4,4
34828,36,36
34829,249,249
34830,249,249
34831,1,1
34832,1,1
34833,2,2
34834,1,1
34835,1,1
34836,3,3
34837,1,1
34838,1,1
34839,8,8
34840,8,8
34841,249,249
34842,249,249
34843,4,4
34844,1,1
34845,11,11
34846,0,0
34847,2,2
34848,249,249
34849,8,8
34850,2,2
34851,5,5
34852,249,249
34853,2,2
34854,249,249
34855,249,249
34856,249,249
34857,2,2
34858,249,249
34859,1,1
34860,11,11
34861,135,135
34862,11,11
34863,1,1
34864,1,1
34865,249,249
34866,249,249
34867,249,249
34868,2,2
34869,249,249
34870,48,48
34871,6,6
34872,0,0
34873,13,13
34874,249,249
34875,86,86
34876,86,86
34877,1,1
34878,3,3
34879,1,1
34880,2,2
34881,58,58
34882,58,58
34883,13,13
34884,1,1
34885,239,239
34886,0,0
34887,23,23
34888,3,3
34889,3,3
34890,25,25
34891,0,0
34892,10,10
34893,3,3
34894,1,1
34895,1,1
34896,4,4
34897,1,1
34898,5,5
34899,5,5
34900,5,5
34901,5,5
34902,5,5
34903,0,0
34904,1,1
34905,1,1
34906,0,0
34907,0,0
34908,1,1
34909,0,0
34910,1,1
34911,3,3
34912,1,1
34913,2,2
34914,0,0
34915,1,1
34916,2,2
34917,0,0
34918,1,1
34919,1,1
34920,0,0
34921,11,11
34922,11,11
34923,11,11
34924,11,11
34925,11,11
34926,11,11
34927,11,11
34928,3,3
34929,1,1
34930,3,3
34931,0,0
34932,0,0
34933,0,0
34934,0,0
34935,1,1
34936,1,1
34937,2,2
34938,23,23
34939,1,1
34940,21,21
34941,239,239
34942,0,0
34943,2,2
34944,21,21
34945,2,2
34946,249,249
34947,0,0
34948,249,249
34949,249,249
34950,23,23
34951,14,14
34952,23,23
34953,4,4
34954,48,48
34955,48,48
34956,1,1
34957,18,18
34958,1,1
34959,2,2
34960,1,1
34961,1,1
34962,23,23
34963,3,3
34964,3,3
34965,4,4
34966,1,1
34967,3,3
34968,249,249
34969,1,1
34970,1,1
34971,2,2
34972,1,1
34973,15,15
34974,1,1
34975,249,249
34976,3,3
34977,1,1
34978,4,4
34979,4,4
34980,4,4
34981,2,2
34982,2,2
34983,2,2
34984,3,3
34985,0,0
34986,0,0
34987,0,0
34988,2,2
34989,0,0
34990,0,0
34991,1,1
34992,1,1
34993,1,1
34994,86,86
34995,1,1
34996,1,1
34997,5,5
34998,2,2
34999,3,3
35000,249,249
35001,86,86
35002,86,86
35003,86,86
35004,48,48
35005,2,2
35006,3,3
35007,1,1
35008,3,3
35009,1,1
35010,86,86
35011,2,2
35012,249,249
35013,7,7
35014,0,0
35015,0,0
35016,1,1
35017,1,1
35018,2,2
35019,1,1
35020,3,3
35021,4,4
35022,39,39
35023,58,58
35024,1,1
35025,2,2
35026,1,1
35027,2,2
35028,249,249
35029,249,249
35030,3,3
35031,2,2
35032,249,249
35033,249,249
35034,89,89
35035,1,1
35036,2,2
35037,1,1
35038,249,249
35039,2,2
35040,249,249
35041,249,249
35042,89,89
35043,89,89
35044,89,89
35045,89,89
35046,48,48
35047,48,48
35048,1,1
35049,0,0
35050,249,249
35051,249,249
35052,249,249
35053,3,3
35054,249,249
35055,1,1
35056,4,4
35057,48,48
35058,48,48
35059,48,48
35060,48,48
35061,48,48
35062,2,2
35063,7,7
35064,2,2
35065,4,4
35066,50,50
35067,50,50
35068,4,4
35069,44,44
35070,1,1
35071,1,1
35072,239,239
35073,239,239
35074,239,239
35075,239,239
35076,0,0
35077,1,1
35078,1,1
35079,4,4
35080,2,2
35081,2,2
35082,1,1
35083,10,10
35084,10,10
35085,10,10
35086,2,2
35087,2,2
35088,239,239
35089,239,239
35090,4,4
35091,0,0
35092,0,0
35093,0,0
35094,0,0
35095,249,249
35096,2,2
35097,1,1
35098,1,1
35099,2,2
35100,1,1
35101,5,5
35102,1,1
35103,3,3
35104,0,0
35105,2,2
35106,0,0
35107,249,249
35108,249,249
35109,249,249
35110,239,239
35111,249,249
35112,239,239
35113,1,1
35114,1,1
35115,1,1
35116,1,1
35117,1,1
35118,1,1
35119,1,1
35120,1,1
35121,21,21
35122,1,1
35123,1,1
35124,249,249
35125,249,249
35126,249,249
35127,249,249
35128,249,249
35129,249,249
35130,1,1
35131,249,249
35132,2,2
35133,2,2
35134,1,1
35135,2,2
35136,3,3
35137,1,1
35138,249,249
35139,3,3
35140,1,1
35141,4,4
35142,249,249
35143,249,249
35144,1,1
35145,1,1
35146,0,0
35147,0,0
35148,0,0
35149,1,1
35150,0,0
35151,1,1
35152,34,34
35153,1,1
35154,1,1
35155,1,1
35156,249,249
35157,5,5
35158,1,1
35159,1,1
35160,2,2
35161,10,10
35162,1,1
35163,0,0
35164,2,2
35165,4,4
35166,4,4
35167,0,0
35168,249,249
35169,2,2
35170,1,1
35171,0,0
35172,0,0
35173,0,0
35174,2,2
35175,1,1
35176,3,3
35177,2,2
35178,4,4
35179,0,0
35180,1,1
35181,0,0
35182,10,10
35183,2,2
35184,0,0
35185,1,1
35186,1,1
35187,0,0
35188,1,1
35189,1,1
35190,0,0
35191,0,0
35192,0,0
35193,9,9
35194,36,36
35195,0,0
35196,1,1
35197,1,1
35198,1,1
35199,1,1
35200,2,2
35201,1,1
35202,51,51
35203,1,1
35204,1,1
35205,1,1
35206,1,1
35207,1,1
35208,2,2
35209,3,3
35210,2,2
35211,0,0
35212,1,1
35213,2,2
35214,1,1
35215,0,0
35216,1,1
35217,3,3
35218,2,2
35219,1,1
35220,1,1
35221,1,1
35222,0,0
35223,1,1
35224,5,5
35225,2,2
35226,2,2
35227,1,1
35228,1,1
35229,11,11
35230,1,1
35231,1,1
35232,1,1
35233,1,1
35234,0,0
35235,2,2
35236,22,22
35237,22,22
35238,2,2
35239,267,267
35240,1,1
35241,1,1
35242,1,1
35243,1,1
35244,58,58
35245,2,2
35246,0,0
35247,4,4
35248,1,1
35249,1,1
35250,1,1
35251,1,1
35252,1,1
35253,4,4
35254,249,249
35255,4,4
35256,51,51
35257,1,1
35258,30,30
35259,4,4
35260,1,1
35261,1,1
35262,249,249
35263,3,3
35264,2,2
35265,2,2
35266,9,9
35267,51,51
35268,0,0
35269,2,2
35270,1,1
35271,13,13
35272,1,1
35273,1,1
35274,1,1
35275,1,1
35276,1,1
35277,1,1
35278,1,1
35279,1,1
35280,1,1
35281,4,4
35282,4,4
35283,2,2
35284,2,2
35285,2,2
35286,1,1
35287,43,43
35288,43,43
35289,1,1
35290,4,4
35291,1,1
35292,5,5
35293,4,4
35294,2,2
35295,2,2
35296,2,2
35297,2,2
35298,2,2
35299,0,0
